tensor,layer_id,expert_id,projection,channel_axis,chunk_id,chunk_start,chunk_end,chunk_size,chunk_instruct_norm,chunk_delta_norm,chunk_relative_delta,chunk_cosine,chunk_delta_energy_share,chunk_relative_delta_excess
model.layers.17.mlp.experts.78.up_proj.weight,17,78,up_proj,0,4,384,480,96,9.9221072192313,12.927725965258256,1.3029214137296745,0.10210572122320206,0.12512085095890707,-0.001159324630295
model.layers.12.mlp.experts.21.gate_proj.weight,12,21,gate_proj,0,0,0,96,96,9.808672699179482,12.77990506657785,1.302918902334963,0.08992491994433904,0.12511311192182123,0.0061603015304254605
model.layers.16.mlp.experts.12.down_proj.weight,16,12,down_proj,1,2,192,288,96,10.213839876579918,13.307589919399028,1.3028978405969533,0.07049193829017222,0.12567526957506442,0.0027367633970516447
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,2,192,288,96,10.432066456799536,13.59189328196338,1.3028955804920408,0.1078964760428013,0.12482261858151446,0.0002562450723715415
model.layers.16.mlp.experts.12.down_proj.weight,16,12,down_proj,1,3,288,384,96,10.194457878452727,13.28229832719244,1.3028940317921418,0.07427039044529078,0.1251980220448878,0.0027329545922401
model.layers.28.mlp.experts.1.up_proj.weight,28,1,up_proj,0,6,576,672,96,10.050325029725407,13.094470165905197,1.302890217697065,0.12999744211368575,0.12552055138010343,0.003738487531326884
model.layers.26.mlp.experts.49.up_proj.weight,26,49,up_proj,0,5,480,576,96,10.144816656434742,13.217566759616608,1.3028886777596769,0.11981245162583463,0.12508392528958048,-0.002046737762859241
model.layers.4.mlp.experts.53.up_proj.weight,4,53,up_proj,0,6,576,672,96,8.814326536663017,11.484082027513058,1.302888199086481,0.05478088871161258,0.12429538482742371,-0.007531094364742197
model.layers.15.mlp.experts.12.up_proj.weight,15,12,up_proj,0,5,480,576,96,9.987644573592814,13.012778237599283,1.3028875969420137,0.09265329896323322,0.12553391717357446,-0.0006498426565231252
model.layers.13.mlp.experts.20.down_proj.weight,13,20,down_proj,1,5,480,576,96,9.343864312636862,12.173995297314002,1.3028865670544472,0.1293679079153522,0.12548978390541327,0.006196638320877801
model.layers.14.mlp.experts.71.up_proj.weight,14,71,up_proj,0,1,96,192,96,9.831595919295733,12.809431201656103,1.3028842221348822,0.060053363947797894,0.12542656650252373,-0.007715492451404904
model.layers.15.mlp.experts.63.down_proj.weight,15,63,down_proj,1,1,96,192,96,9.900267903720065,12.898821967695223,1.3028760527630205,0.11788847500074567,0.1239442094454209,-0.009797335579360356
model.layers.17.mlp.experts.123.gate_proj.weight,17,123,gate_proj,0,4,384,480,96,9.80012460746175,12.768247822854173,1.3028658649026272,0.11539599431118656,0.1246765056920155,-0.0005112801320454885
model.layers.13.mlp.experts.20.down_proj.weight,13,20,down_proj,1,7,672,768,96,9.313407700099962,12.134029211972097,1.3028560117519457,0.13238566508170918,0.12466719397453005,0.006166083018376289
model.layers.29.mlp.experts.99.gate_proj.weight,29,99,gate_proj,0,4,384,480,96,8.701310631258957,11.336539843361253,1.302854285265416,0.017061149323481215,0.12746215754406265,0.003016547845536399
model.layers.13.mlp.experts.85.up_proj.weight,13,85,up_proj,0,0,0,96,96,10.198999572759881,13.287736237831178,1.3028470236748402,0.09912942947348118,0.12414019196600454,-0.005790126235791115
model.layers.14.mlp.experts.49.gate_proj.weight,14,49,gate_proj,0,2,192,288,96,9.659678816421682,12.584973024226464,1.3028355562745744,0.11842415312136814,0.12555957922603464,-2.807082142042283e-05
model.layers.23.mlp.experts.4.gate_proj.weight,23,4,gate_proj,0,1,96,192,96,7.625305169674461,9.934441245675044,1.3028253984094862,0.0015711664981606771,0.12410231424502413,0.004163409395263606
model.layers.12.mlp.experts.23.down_proj.weight,12,23,down_proj,1,4,384,480,96,8.47382768382945,11.039780903176327,1.3028092280237735,0.01800222673524315,0.12314390292937397,0.007449056414558619
model.layers.17.mlp.experts.89.up_proj.weight,17,89,up_proj,0,3,288,384,96,9.782419153118756,12.744434413519802,1.3027896488627477,0.12211459034321769,0.12530929427834897,0.004768604147898703
model.layers.21.mlp.experts.11.down_proj.weight,21,11,down_proj,1,5,480,576,96,10.208480480976037,13.299472218990907,1.3027866628902383,0.11857205276663291,0.12487983604439477,-0.0017969029998419206
model.layers.12.mlp.experts.45.up_proj.weight,12,45,up_proj,0,0,0,96,96,9.970807762979339,12.989769064221152,1.3027800127138074,0.1054415889481819,0.1246676253918778,-0.0006419263565893285
model.layers.12.mlp.experts.33.down_proj.weight,12,33,down_proj,1,0,0,96,96,10.111898729251818,13.173420264488785,1.3027642599288065,0.10230860424596216,0.12505357058033917,0.0004584353646430728
model.layers.18.mlp.experts.111.gate_proj.weight,18,111,gate_proj,0,5,480,576,96,9.848693962455798,12.830386595517288,1.302750054416149,0.14659490240005468,0.12558452288991356,0.0013258661337052224
model.layers.27.mlp.experts.26.up_proj.weight,27,26,up_proj,0,6,576,672,96,10.482353640953157,13.655832663996375,1.302744892201009,0.09509281620590854,0.12447115437106265,-0.0018864185665510291
model.layers.27.mlp.experts.110.gate_proj.weight,27,110,gate_proj,0,0,0,96,96,10.041549956301683,13.08155418658362,1.3027425291425403,0.11429708467772812,0.12634142920074679,0.004575693377034451
model.layers.12.mlp.experts.20.up_proj.weight,12,20,up_proj,0,5,480,576,96,10.221547901561008,13.316022953012519,1.3027403560843198,0.10004598963507783,0.12550393331508547,0.003793322028411872
model.layers.16.mlp.experts.12.up_proj.weight,16,12,up_proj,0,3,288,384,96,10.107101255482416,13.1668296192242,1.3027305541321346,0.05267004258404651,0.12507699467734937,0.004257323471519747
model.layers.23.mlp.experts.51.gate_proj.weight,23,51,gate_proj,0,1,96,192,96,9.918698356508395,12.921284561782644,1.3027197821077026,0.1151945386231256,0.12499056447729032,-6.533516934426054e-05
model.layers.17.mlp.experts.78.up_proj.weight,17,78,up_proj,0,2,192,288,96,9.917496034791123,12.91970087325155,1.3027180276078283,0.10045431653384641,0.12496555764806647,-0.0013627107521412274
model.layers.20.mlp.experts.69.up_proj.weight,20,69,up_proj,0,2,192,288,96,9.82519642873776,12.799356706666636,1.3027074623393524,0.13441792726432833,0.1252128644785212,-0.0012173050366557359
model.layers.28.mlp.experts.69.down_proj.weight,28,69,down_proj,1,6,576,672,96,10.378432108336199,13.520032360331616,1.3027047071466613,0.12430027834269722,0.12466077692095917,-0.004857809119069412
model.layers.26.mlp.experts.74.up_proj.weight,26,74,up_proj,0,0,0,96,96,10.33877084063271,13.468354611003319,1.302703659710779,0.10908801827388707,0.1257367250304209,0.0031264998396909327
model.layers.16.mlp.experts.12.up_proj.weight,16,12,up_proj,0,2,192,288,96,10.15899151700493,13.233944360061187,1.3026828832280406,0.04721884782271979,0.12635534410874247,0.004209652567425781
model.layers.15.mlp.experts.12.up_proj.weight,15,12,up_proj,0,0,0,96,96,9.943244856993758,12.952887041692433,1.302682095028746,0.09454249269794283,0.12438103887822892,-0.0008553445697907502
model.layers.23.mlp.experts.52.down_proj.weight,23,52,down_proj,1,0,0,96,96,9.819348320557209,12.79147355289049,1.3026804972496,0.09050939186884732,0.12395952825473934,-0.0061408374619185135
model.layers.22.mlp.experts.84.gate_proj.weight,22,84,gate_proj,0,5,480,576,96,10.541926284025706,13.732535628573444,1.3026590452811744,0.09818213339155227,0.12447282868627334,-0.001703869856753304
model.layers.23.mlp.experts.110.down_proj.weight,23,110,down_proj,1,4,384,480,96,10.190743708101914,13.274982436576188,1.3026509955325656,0.12579948129134735,0.12600890332168563,0.005284571903928947
model.layers.23.mlp.experts.51.up_proj.weight,23,51,up_proj,0,6,576,672,96,9.972741168116718,12.990979512956468,1.302648819813873,0.11684977692045,0.12452780576532958,-0.006892680790094419
model.layers.21.mlp.experts.21.up_proj.weight,21,21,up_proj,0,0,0,96,96,10.122267366102289,13.185634679986492,1.3026364749209143,0.11357824738201681,0.12499247466264987,-0.0017261091727938105
model.layers.23.mlp.experts.22.gate_proj.weight,23,22,gate_proj,0,7,672,768,96,9.447307417017857,12.306324915854056,1.3026277618198516,0.04967598690062549,0.12429236384613042,0.020666758486586945
model.layers.8.mlp.experts.9.gate_proj.weight,8,9,gate_proj,0,1,96,192,96,8.825678501576158,11.496531087714295,1.3026229185281513,0.09846993794645657,0.1244361668725397,-0.015925326814244967
model.layers.17.mlp.experts.55.down_proj.weight,17,55,down_proj,1,4,384,480,96,9.506307415409493,12.383078664331872,1.3026171070650632,0.06905491017000193,0.12380687819658577,0.003472005203342343
model.layers.14.mlp.experts.91.up_proj.weight,14,91,up_proj,0,0,0,96,96,10.247955118288004,13.34915887704575,1.3026168365260977,0.10399275693493387,0.12464794228375299,-0.0005688141747777209
model.layers.11.mlp.experts.36.gate_proj.weight,11,36,gate_proj,0,7,672,768,96,9.72577886527001,12.668940156056243,1.3026144570586558,0.09068301256384954,0.12641253937314095,0.0030926303650828935
model.layers.30.mlp.experts.43.up_proj.weight,30,43,up_proj,0,3,288,384,96,10.39579545640384,13.541698905710822,1.3026130576058128,0.10062699873349773,0.12588644421744025,0.003110277625610447
model.layers.16.mlp.experts.53.up_proj.weight,16,53,up_proj,0,2,192,288,96,10.351429834055535,13.483775243759396,1.302600264883084,0.07258073617057087,0.12472667465291837,-0.0028399769698552735
model.layers.29.mlp.experts.54.up_proj.weight,29,54,up_proj,0,1,96,192,96,10.068596361481063,13.115318578704004,1.302596519697486,0.14677745840664969,0.12574744930012144,0.0020770411611203965
model.layers.23.mlp.experts.61.gate_proj.weight,23,61,gate_proj,0,4,384,480,96,9.071702796387047,11.8167510280279,1.302594594780388,0.1727431718969516,0.12475355092250315,0.0092147745190847
model.layers.13.mlp.experts.127.gate_proj.weight,13,127,gate_proj,0,3,288,384,96,9.826760201839319,12.800263306770539,1.3025924153898307,0.030337594730555587,0.12423623454292734,-0.0040814033998828325
model.layers.18.mlp.experts.111.gate_proj.weight,18,111,gate_proj,0,2,192,288,96,9.817542074534435,12.78822252128521,1.3025890211824378,0.14589130496787892,0.12476047063556475,0.0011648328999940283
model.layers.14.mlp.experts.97.up_proj.weight,14,97,up_proj,0,2,192,288,96,10.008427311447846,13.03686461029597,1.3025887289388747,0.08835111580693895,0.1266709414625297,0.010987225722412841
model.layers.12.mlp.experts.101.up_proj.weight,12,101,up_proj,0,5,480,576,96,10.257978729969746,13.361921814987683,1.3025881771376115,0.08761479368387735,0.12642772876248062,0.0068768537451708855
model.layers.13.mlp.experts.1.up_proj.weight,13,1,up_proj,0,4,384,480,96,9.863571700550189,12.848123590048324,1.3025832811994116,0.10410897295286434,0.1252722492141353,-0.0015219638528403134
model.layers.18.mlp.experts.65.up_proj.weight,18,65,up_proj,0,1,96,192,96,9.305151991056361,12.120537949511435,1.3025620603683938,0.1665702373186195,0.12495934941622024,0.00034711349009031167
model.layers.21.mlp.experts.4.up_proj.weight,21,4,up_proj,0,7,672,768,96,10.208122489983543,13.296618520771139,1.3025527988930485,0.09389808860816633,0.12356154095265362,-0.005897275103650124
model.layers.21.mlp.experts.51.up_proj.weight,21,51,up_proj,0,1,96,192,96,10.36227519087134,13.497292141077837,1.3025413717026444,0.09929112518741773,0.12450948717606443,-0.000771668181376528
model.layers.27.mlp.experts.11.up_proj.weight,27,11,up_proj,0,7,672,768,96,10.235894150133362,13.332648132519884,1.3025386875797436,0.12599671354613823,0.1253689833978456,0.0004664632499555843
model.layers.17.mlp.experts.55.gate_proj.weight,17,55,gate_proj,0,7,672,768,96,9.587995860022907,12.488727216779026,1.302537819071314,0.053889615991592824,0.12612985213390437,0.009550858076514457
model.layers.15.mlp.experts.84.gate_proj.weight,15,84,gate_proj,0,3,288,384,96,9.976635149255845,12.994925462216191,1.3025359019153346,0.11963260263241458,0.12559579742592453,0.0010762907335921668
model.layers.14.mlp.experts.13.up_proj.weight,14,13,up_proj,0,2,192,288,96,10.090540514439013,13.14308997949053,1.3025159515175113,0.09005354229532544,0.12397612507749095,-0.006398608933360084
model.layers.22.mlp.experts.34.gate_proj.weight,22,34,gate_proj,0,7,672,768,96,10.535643976822094,13.72266014179421,1.3024984682458327,0.08415545749741896,0.12456225686432107,-0.0008661147410651271
model.layers.13.mlp.experts.52.down_proj.weight,13,52,down_proj,1,2,192,288,96,9.745045503497373,12.692850722854036,1.302492709582396,0.13072511048754504,0.12556804343027636,0.004801447051534069
model.layers.13.mlp.experts.104.up_proj.weight,13,104,up_proj,0,4,384,480,96,9.84581800264017,12.824061095017834,1.3024881316696129,0.06073744193717964,0.12669383179749721,0.00115482023767699
model.layers.13.mlp.experts.87.up_proj.weight,13,87,up_proj,0,7,672,768,96,9.7822007762245,12.741073774902176,1.3024751859386465,0.10959446019634364,0.12463906773567349,-0.004505737045228608
model.layers.12.mlp.experts.122.down_proj.weight,12,122,down_proj,1,3,288,384,96,10.03685948286657,13.072741130648359,1.3024732639690926,0.10093284398035454,0.12569296865811405,0.0036725150910552617
model.layers.14.mlp.experts.83.gate_proj.weight,14,83,gate_proj,0,4,384,480,96,10.210849706130798,13.299233573686152,1.302461005346208,0.07385577103424663,0.1252781093406781,0.003105692445865005
model.layers.24.mlp.experts.37.down_proj.weight,24,37,down_proj,1,3,288,384,96,10.223085376214707,13.315095317182827,1.3024536944748666,0.12973503382437165,0.12543513137543144,0.004267452751002265
model.layers.26.mlp.experts.87.down_proj.weight,26,87,down_proj,1,3,288,384,96,10.251465855430558,13.352042486983732,1.3024520273762303,0.13173235493641272,0.12578190300781117,-0.0007911813276744173
model.layers.23.mlp.experts.108.up_proj.weight,23,108,up_proj,0,3,288,384,96,10.398350922348065,13.54334787740888,1.3024515116432174,0.08885959957189102,0.12510820861813943,0.003893819863084902
model.layers.16.mlp.experts.70.gate_proj.weight,16,70,gate_proj,0,0,0,96,96,10.380214621616467,13.519607997831855,1.3024401219679698,0.07336063424026783,0.12518714336475556,0.0011963255176190568
model.layers.14.mlp.experts.59.down_proj.weight,14,59,down_proj,1,4,384,480,96,9.74702682156726,12.694911051345043,1.3024393267550054,0.12414540187664594,0.12505598126152778,-0.001138439635414601
model.layers.15.mlp.experts.64.down_proj.weight,15,64,down_proj,1,7,672,768,96,10.048353024179393,13.087200848531541,1.3024224782946774,0.11701503175173264,0.12530114470038017,0.008507770094098088
model.layers.26.mlp.experts.87.down_proj.weight,26,87,down_proj,1,1,96,192,96,10.149876305338498,13.219425265332193,1.3024223022677837,0.1376583557885849,0.12329569065712624,-0.0008209064361210938
model.layers.10.mlp.experts.67.up_proj.weight,10,67,up_proj,0,2,192,288,96,10.203562050962008,13.289276067507872,1.3024153723115683,0.08350094180887262,0.12557514708402057,0.00017203567733603542
model.layers.24.mlp.experts.59.up_proj.weight,24,59,up_proj,0,6,576,672,96,10.294621917170172,13.40781889585123,1.3024100354271997,0.10269927875371891,0.12593616900645316,0.003231457342909305
model.layers.25.mlp.experts.20.gate_proj.weight,25,20,gate_proj,0,3,288,384,96,9.917854515760997,12.917060370238982,1.302404703528549,0.11510523115000833,0.12485809077604659,8.104683216769715e-05
model.layers.20.mlp.experts.113.gate_proj.weight,20,113,gate_proj,0,4,384,480,96,10.185778887877666,13.265932688385444,1.3023974734198818,0.1098348496639253,0.12431793750735128,-0.003116451319051583
model.layers.20.mlp.experts.69.up_proj.weight,20,69,up_proj,0,0,0,96,96,9.811830923024088,12.778882392646006,1.3023952912457493,0.13586324609190814,0.12481259482219169,-0.0015294761302588888
model.layers.16.mlp.experts.53.down_proj.weight,16,53,down_proj,1,3,288,384,96,10.213551170011408,13.302015590669486,1.3023888918994497,0.09672301962971039,0.12545602069789352,0.0030441503833182892
model.layers.28.mlp.experts.100.up_proj.weight,28,100,up_proj,0,1,96,192,96,10.047509441841132,13.085758510902762,1.3023882770798265,0.09042428031013854,0.12356881975594268,-0.012548261612334688
model.layers.22.mlp.experts.84.gate_proj.weight,22,84,gate_proj,0,2,192,288,96,10.540426269250215,13.727710760524108,1.30238667866519,0.09976777370538115,0.12438537805262435,-0.0019762364727375914
model.layers.25.mlp.experts.99.gate_proj.weight,25,99,gate_proj,0,0,0,96,96,8.896297207485047,11.586356301432733,1.302379634044191,0.003235063015089107,0.12191767427350425,0.0015003170305549762
model.layers.12.mlp.experts.78.gate_proj.weight,12,78,gate_proj,0,2,192,288,96,9.745804103912409,12.692728703414273,1.3023788050817515,0.11746079978950882,0.12450129677931017,-0.0027675750238573826
model.layers.28.mlp.experts.27.gate_proj.weight,28,27,gate_proj,0,0,0,96,96,9.983513020303148,13.00229624495618,1.3023768505649094,0.12879381000419574,0.12514596884275114,-0.002497698161435302
model.layers.13.mlp.experts.127.gate_proj.weight,13,127,gate_proj,0,0,0,96,96,9.888220327496612,12.878025921535574,1.302360333307408,0.02964793646428204,0.12575030963433206,-0.004313485482305479
model.layers.12.mlp.experts.122.up_proj.weight,12,122,up_proj,0,3,288,384,96,10.038260318752984,13.073360910757788,1.3023532460435179,0.09109706154257163,0.12512282233047814,-0.0023643358982015084
model.layers.13.mlp.experts.84.gate_proj.weight,13,84,gate_proj,0,2,192,288,96,10.344624001264572,13.472348186170592,1.3023526214702124,0.09339952014111275,0.12390210449450309,-0.0015372271460083464
model.layers.28.mlp.experts.69.gate_proj.weight,28,69,gate_proj,0,2,192,288,96,10.058133712174076,13.099186972511703,1.3023476668098797,0.11994166137719699,0.12563551573359227,0.002862444603632941
model.layers.12.mlp.experts.91.down_proj.weight,12,91,down_proj,1,1,96,192,96,10.051922848594769,13.090979089453462,1.3023358104348708,0.13160707567359856,0.12646836938660624,0.006739736270578334
model.layers.14.mlp.experts.83.gate_proj.weight,14,83,gate_proj,0,3,288,384,96,10.240999317283523,13.337119963504056,1.3023260279878426,0.07321335269463884,0.12599290179190953,0.002970715087499576
model.layers.12.mlp.experts.111.down_proj.weight,12,111,down_proj,1,6,576,672,96,10.012102814034076,13.039011009484913,1.3023249213150294,0.12936564538329345,0.12454623196027526,-0.004300364492360265
model.layers.14.mlp.experts.49.gate_proj.weight,14,49,gate_proj,0,0,0,96,96,9.615659070132809,12.522590670448722,1.3023122574452677,0.11802351973177909,0.12431789374180935,-0.0005513696507271071
model.layers.16.mlp.experts.10.up_proj.weight,16,10,up_proj,0,5,480,576,96,9.86586677126939,12.848291638286428,1.3022972979629346,0.10261873597671264,0.12488253510302696,-0.0032605269113541446
model.layers.22.mlp.experts.84.gate_proj.weight,22,84,gate_proj,0,0,0,96,96,10.540964779210796,13.727295041281462,1.302280704737278,0.09760171314250894,0.12437784458792674,-0.002082210400649709
model.layers.22.mlp.experts.114.up_proj.weight,22,114,up_proj,0,2,192,288,96,10.327580932506919,13.449365673209973,1.3022764731745629,0.08256592289036326,0.12554736900253702,0.003679103318497967
model.layers.21.mlp.experts.34.down_proj.weight,21,34,down_proj,1,7,672,768,96,10.345660537421784,13.47282443628713,1.3022681720083442,0.11497687367544641,0.12470717255217723,-0.00016972868370901395
model.layers.15.mlp.experts.19.down_proj.weight,15,19,down_proj,1,6,576,672,96,9.899671036620397,12.891886775367919,1.3022540575013914,0.13041539148019052,0.12512635402949307,-0.0014923704629143941
model.layers.25.mlp.experts.97.up_proj.weight,25,97,up_proj,0,6,576,672,96,10.25560365415099,13.35539163018828,1.302253097971726,0.11405769928645831,0.12426906217304683,-0.006567266908984681
model.layers.14.mlp.experts.13.gate_proj.weight,14,13,gate_proj,0,5,480,576,96,10.229797178105526,13.321751205295092,1.3022497878850585,0.08335036625194953,0.1264609989140801,0.0068835552350692275
model.layers.12.mlp.experts.122.down_proj.weight,12,122,down_proj,1,6,576,672,96,10.018331890936391,13.04624928327403,1.3022376804143414,0.10521647832941662,0.12518405243968242,0.0034369315363040887
model.layers.22.mlp.experts.84.gate_proj.weight,22,84,gate_proj,0,7,672,768,96,10.570143242247056,13.764765354294605,1.3022307303536995,0.09661072175353239,0.12505778006279444,-0.002132184784228164
model.layers.15.mlp.experts.19.gate_proj.weight,15,19,gate_proj,0,1,96,192,96,10.479697808720887,13.646730225574526,1.3022064638369752,0.08532369155368526,0.12463200571782464,-0.002229470916761178
model.layers.4.mlp.experts.53.gate_proj.weight,4,53,gate_proj,0,1,96,192,96,8.78168483757108,11.435479991531565,1.302196583348862,0.054550856888890234,0.12407344736416623,0.004136006703051587
model.layers.25.mlp.experts.52.down_proj.weight,25,52,down_proj,1,0,0,96,96,10.245174109271979,13.3410864858544,1.302182505007952,0.10788688924173913,0.12597106945875153,-0.000696147207602138
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,6,576,672,96,10.4776464210206,13.643615884161033,1.3021641822908587,0.10759712189112024,0.12577442634405936,-0.00047515312881052374
model.layers.16.mlp.experts.93.down_proj.weight,16,93,down_proj,1,2,192,288,96,9.765849606792052,12.716697733496586,1.3021598985767964,0.10372372773453252,0.12617508950262268,0.007473638433009411
model.layers.14.mlp.experts.27.gate_proj.weight,14,27,gate_proj,0,2,192,288,96,10.265765463508204,13.367592730196062,1.3021525552784103,0.0871147840700817,0.12556337786546007,-0.0011601369083935609
model.layers.16.mlp.experts.53.down_proj.weight,16,53,down_proj,1,6,576,672,96,10.222089029448753,13.310710088186799,1.3021516492216079,0.09423241122682945,0.12562007606699171,0.0028069077054764247
model.layers.27.mlp.experts.11.up_proj.weight,27,11,up_proj,0,4,384,480,96,10.249392235578188,13.346252349713254,1.3021506098073887,0.1270027270463259,0.1256249591058736,7.838547760075087e-05
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,0,0,96,96,10.4509906500009,13.608545849634396,1.3021297506981526,0.10760810003414208,0.12512866725386224,-0.0005095847215166316
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,5,480,576,96,10.42762188405095,13.577991269839147,1.302117723563288,0.1103769942328703,0.12456740790826883,-0.0005216118563813321
model.layers.13.mlp.experts.20.up_proj.weight,13,20,up_proj,0,1,96,192,96,9.528637737567163,12.407335363614353,1.302110092264057,0.11082905749837968,0.1247356239151963,-0.0075429227115222375
model.layers.23.mlp.experts.67.gate_proj.weight,23,67,gate_proj,0,2,192,288,96,9.495970825253334,12.364701735141994,1.3020998023982584,0.06838792119846608,0.12460103402350808,0.006526976263939943
model.layers.11.mlp.experts.9.gate_proj.weight,11,9,gate_proj,0,1,96,192,96,6.604834329287449,8.600028335169755,1.3020808556900705,0.0028755242930041274,0.1232345216311271,-0.012584260819749504
model.layers.13.mlp.experts.35.gate_proj.weight,13,35,gate_proj,0,2,192,288,96,10.263704767727978,13.363981182342041,1.3020621193589101,0.08445972966706956,0.12462754843797569,0.0013479637332516337
model.layers.23.mlp.experts.110.down_proj.weight,23,110,down_proj,1,3,288,384,96,10.16123487942791,13.230460676850209,1.3020524408540293,0.12712776930607658,0.1251651010075133,0.004686017225392636
model.layers.14.mlp.experts.19.gate_proj.weight,14,19,gate_proj,0,6,576,672,96,10.34573796925178,13.470676364017567,1.3020507965747161,0.0965171897816137,0.124240594948814,-0.005135858702026708
model.layers.23.mlp.experts.108.up_proj.weight,23,108,up_proj,0,0,0,96,96,10.408975146998856,13.552926758839536,1.3020423785666502,0.08707580271360862,0.12528524320451542,0.003484686786517699
model.layers.20.mlp.experts.69.up_proj.weight,20,69,up_proj,0,7,672,768,96,9.80439763951516,12.765677593220914,1.3020358886476369,0.1353939964838918,0.1245547829570706,-0.0018888787283712904
model.layers.2.mlp.experts.56.down_proj.weight,2,56,down_proj,1,5,480,576,96,8.381847713586188,10.913463404056463,1.3020355149577298,0.00680700513719823,0.12771229002090104,-0.0052109172606091825
model.layers.14.mlp.experts.29.down_proj.weight,14,29,down_proj,1,7,672,768,96,9.696546305458776,12.625124486932668,1.302022811959885,0.14077862049796164,0.12436824304728036,-0.0030269932528861343
model.layers.21.mlp.experts.67.gate_proj.weight,21,67,gate_proj,0,3,288,384,96,10.396157259025786,13.535993841327683,1.3020189579737202,0.10701151152496667,0.12565606855143027,-0.0053893831956273175
model.layers.13.mlp.experts.20.down_proj.weight,13,20,down_proj,1,0,0,96,96,9.384478037672142,12.218747502397443,1.302016740126375,0.12808293869369958,0.12641409291850172,0.005326811392805553
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,7,672,768,96,10.42534766040596,13.573786526392055,1.3019984530533628,0.11102911022171043,0.12449026941520816,-0.0006408823663064389
model.layers.28.mlp.experts.69.gate_proj.weight,28,69,gate_proj,0,1,96,192,96,10.043405933575624,13.076399859149582,1.3019885829203122,0.12052609292233804,0.12519878929465406,0.002503360714065428
model.layers.14.mlp.experts.19.down_proj.weight,14,19,down_proj,1,4,384,480,96,10.021284340419793,13.047428763509966,1.3019717154301809,0.11887458851540039,0.12477949917423195,-0.0034966602175521277
model.layers.25.mlp.experts.43.gate_proj.weight,25,43,gate_proj,0,6,576,672,96,10.404863878099384,13.546721812859376,1.301960503430815,0.08275036205119814,0.12385743358068668,-0.002350719183109584
model.layers.17.mlp.experts.55.gate_proj.weight,17,55,gate_proj,0,5,480,576,96,9.584078906261432,12.478071586099052,1.301958352820627,0.05438283742011692,0.12591471095291834,0.008971391825827624
model.layers.23.mlp.experts.4.down_proj.weight,23,4,down_proj,1,3,288,384,96,7.482760643515502,9.742202771013492,1.301953013752485,0.004764413204848115,0.12223716982993463,0.0013761420720601603
model.layers.16.mlp.experts.42.down_proj.weight,16,42,down_proj,1,3,288,384,96,8.954138147572904,11.657764489832115,1.3019415490023518,0.10362627352489337,0.12546053719930275,0.01573836308334653
model.layers.21.mlp.experts.115.down_proj.weight,21,115,down_proj,1,6,576,672,96,10.234856933428718,13.325111397282951,1.301934309776325,0.11425374186146493,0.12523535009176373,-0.0023899523568156056
model.layers.20.mlp.experts.10.down_proj.weight,20,10,down_proj,1,4,384,480,96,10.240123177025952,13.331852131268183,1.3019230238537194,0.12047358620307679,0.1253987631785304,0.005832219711734865
model.layers.13.mlp.experts.93.up_proj.weight,13,93,up_proj,0,3,288,384,96,9.553359506291246,12.437717148308533,1.301920768303321,0.10485687431885675,0.12477962783997622,0.0029517788473376605
model.layers.24.mlp.experts.77.up_proj.weight,24,77,up_proj,0,3,288,384,96,10.306944674369209,13.418777268217228,1.3019161053213342,0.0729502514641216,0.1252821347618734,0.002385559983071328
model.layers.21.mlp.experts.115.down_proj.weight,21,115,down_proj,1,5,480,576,96,10.210537377991585,13.293220708198408,1.3019119578222618,0.11376558487318648,0.12463662152467943,-0.002412304310878799
model.layers.21.mlp.experts.115.down_proj.weight,21,115,down_proj,1,1,96,192,96,10.227456959307734,13.31523168771242,1.3019103126701095,0.1151358106763945,0.12504971108806734,-0.0024139494630310843
model.layers.21.mlp.experts.26.up_proj.weight,21,26,up_proj,0,3,288,384,96,10.015599862244194,13.03936500266986,1.3019055455504323,0.12141896544806124,0.1266109351470859,0.0045241726030857965
model.layers.11.mlp.experts.36.gate_proj.weight,11,36,gate_proj,0,0,0,96,96,9.62456957362453,12.530246608831169,1.3019020240831805,0.09941028914330508,0.12365988067061201,0.0023801973896075967
model.layers.29.mlp.experts.118.up_proj.weight,29,118,up_proj,0,1,96,192,96,10.312668307693782,13.426055718935801,1.3018993065954882,0.12473233259638893,0.1256108581812082,0.0048816950999002184
model.layers.13.mlp.experts.87.up_proj.weight,13,87,up_proj,0,3,288,384,96,9.781729689465633,12.734773407302995,1.3018938175134427,0.11467379202697835,0.1245158320018235,-0.005087105470432451
model.layers.17.mlp.experts.78.up_proj.weight,17,78,up_proj,0,6,576,672,96,9.903053321470637,12.892722367252873,1.3018936633715166,0.10558407171554862,0.12444420439515026,-0.0021870749884529417
model.layers.11.mlp.experts.9.up_proj.weight,11,9,up_proj,0,1,96,192,96,6.647053701189282,8.65368041311804,1.3018821273506087,0.0030628296833982204,0.1224010232746805,-0.01224733843492598
model.layers.14.mlp.experts.83.gate_proj.weight,14,83,gate_proj,0,0,0,96,96,10.209218097154817,13.291189410371926,1.301881229677718,0.07494734802670774,0.12512660394904024,0.0025259167773750146
